cgpa,backlogs,college_tier,university_ranking_band,internship_count,aptitude_score,communication_score,internship_quality_score,total_internship_value,academic_power,risk_index,country_Canada,country_Germany,country_India,country_UK,country_USA,specialization_AI/ML,specialization_Cloud,specialization_Core CS,specialization_Cybersecurity,specialization_Data Science,industry_Consulting,industry_Finance,industry_Healthcare,industry_Manufacturing,industry_Other,industry_Tech
0.21571702509674742,1,3,2,-0.4044267699249943,-0.8500734534687439,-0.7026328648052802,-0.9945972031039191,-0.5896834872230272,0.33059239109582145,-0.18001844802672667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.74710831724177,1,3,3,-0.4044267699249943,-0.027759875862919517,0.6279727407561166,-1.228952782922954,-0.6421293293892105,1.2205151139593273,-0.2776222577255299,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.24064764454865273,1,2,1,1.2585977273250466,-1.1946647776790273,-0.049248289198086846,1.3938617694314483,2.0646841080564498,-1.051460633786768,-0.2262811796049594,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.5448332381520535,2,2,2,-0.4044267699249943,0.9335716696721823,0.10070357205412432,-0.39242462169466946,-0.4549248090393058,-0.18747122469151867,0.3816273629084677,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6975749124316701,1,1,3,-1.2359390185500148,0.23197370469133943,1.525161700723643,-0.22444352703770945,-1.1151065007325884,1.858188885554043,-0.13117141059512408,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-2.3083337055934217,1,3,1,-0.4044267699249943,-0.529401671626644,-0.6221633834078834,0.6626882259556246,-0.2188037748479744,-1.3556816888338499,-0.4358872503476698,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.2431663145721183,0,1,2,-0.4044267699249943,-0.7641712345351602,-1.1778517657360112,-0.5938761788409271,-0.5000071432358411,-0.09870201403298803,-1.0986062821993992,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9406048818432236,0,1,3,-1.2359390185500148,0.32899422610595275,0.5500349098395713,-0.6491944153781686,-1.1151065007325884,1.1351069901535844,-1.0986062821993992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.49587975312633653,2,3,1,-0.4044267699249943,0.8782217753614746,0.003932990653513228,0.22708089445031193,-0.3162872372524158,-0.9430945011261119,0.7953708606997458,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.7921547788381463,0,3,1,0.42708547870002617,0.35242065427112756,1.1651528896608463,-0.810244785584917,0.018251048304672463,-1.1326045199020354,-1.0986062821993992,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.6573539450086536,1,1,2,-1.2359390185500148,0.9180520505147481,-1.231235715555435,-0.7011736680802753,-1.1151065007325884,0.07368049652877331,-0.2685236514863138,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.24708055815967994,2,1,2,-1.2359390185500148,0.5857179955480089,0.6381343635028316,-0.44254052038435965,-1.1151065007325884,0.19440849770499433,0.6447396846228944,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.7997461584886268,2,2,1,0.42708547870002617,0.004982402701022077,-1.0582076511572986,-1.173854541937214,-0.14449156619985387,-1.133721448419397,0.5326897297462062,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3891471917152312,0,3,1,-0.4044267699249943,0.07200864153278286,-0.2694425716401355,0.9431574548389466,-0.1560382758492126,-1.0733095448783305,-1.0986062821993992,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.15397793520235079,2,3,3,-1.2359390185500148,0.33417359636038113,-0.12124772634086292,0.1664637990803475,-1.1151065007325884,1.482319002863046,0.6636157367872789,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4353095066601367,1,3,3,-1.2359390185500148,0.9217627661774138,-1.4295450588043,1.297381840209974,-1.1151065007325884,1.7424266429931217,-0.1577578553321636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.9564876444377365,3,3,2,-1.2359390185500148,1.357324344599347,-1.5098464588421867,-0.2882517434925403,-1.1151065007325884,0.5485732766949883,1.8824380621741559,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3646083199010485,1,1,3,-0.4044267699249943,0.3604010112892421,0.4235050724816489,-0.4089019662561664,-0.4586122322824707,1.7112195994759891,-0.16492499653053827,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4212286944841329,1,1,2,0.42708547870002617,0.33242867344438587,0.9028422591379377,0.4451090732099195,0.5801159750275802,0.3910667329830291,-0.1591852595056903,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.4023440340974205,2,2,2,-0.4044267699249943,-0.17114802981111113,-1.3515434682609515,0.015337929467780195,-0.3636726595660158,0.14872030610767822,0.613260856444577,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.332725027816677,1,3,1,-1.2359390185500148,-0.8490864651011589,-0.9588351927013189,-0.2092071478026157,-1.1151065007325884,-0.9670996456230195,-0.16815707885776085,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.3450032705161152,2,1,1,0.42708547870002617,-1.031076888980667,-1.46960026260258,-0.9478086757622292,-0.04331910144449525,-1.2139457614899758,0.42214180571672255,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.07722900462865348,2,2,1,-1.2359390185500148,-0.10465211447972048,1.3763322474202138,0.19203439551368728,-1.1151065007325884,-1.027416659226287,0.6791761664621099,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.22504317583753786,0,2,1,1.2585977273250466,-0.32220429307211856,-0.8111940728193039,0.499083447159652,1.4639635785965728,-1.0491647301560467,-1.0986062821993992,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9358109361034559,0,1,2,-0.4044267699249943,-1.1220841911252064,-1.8029112336641668,-0.7779039253264084,-0.5411902469359051,-0.008258905406637297,-1.0986062821993992,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.5312053187207912,2,1,1,-0.4044267699249943,0.24672397750836988,-0.1699397940733817,-0.4111342268017773,-0.4591117842211927,-1.2413418854103215,0.3843903497063202,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5662769692060228,1,3,2,2.0901099759500674,1.0119245260597998,0.7706267730946317,-0.8392126325115826,1.1256780327019416,0.43374897570836407,-0.1444813837552766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.7756688885750016,0,2,1,-0.4044267699249943,0.30706213263920584,0.34484544429728603,0.4490816200463343,-0.2666062566485928,-1.1301789316931994,-1.0986062821993992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.4729717522458155,0,2,2,-0.4044267699249943,1.458839362123468,0.9874566665238969,1.1087454999672397,-0.11898174625383767,0.12793722947387248,-1.0986062821993992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.3648815827417184,0,1,1,-0.4044267699249943,0.2729803007527643,-1.16334601239994,-0.4395952281682366,-0.465480999695855,-1.0697393176071983,-1.0986062821993992,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1438389046555407,0,2,1,-1.2359390185500148,0.18767952498188345,0.8863066044394353,-0.49020538970916233,-1.1151065007325884,-0.9948906806135048,-1.0986062821993992,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.21436850672690205,3,2,3,0.42708547870002617,-0.526569896310786,0.8917623952922515,0.8939969476863178,0.7810269380460981,1.644904724116012,1.6567471131333649,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2638648580829129,0,2,3,1.2585977273250466,1.0082247627642176,0.46197825177191126,0.811235171940656,1.673530512344101,1.6667520913457812,-1.0986062821993992,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.34271637429972035,2,2,2,0.42708547870002617,0.719861080436732,-0.19803866371214632,-0.018651795396673863,0.37254823256909225,0.3679635150132493,0.7643178158276411,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-2.8299228412117525,2,2,2,2.0901099759500674,0.8293898156717489,0.627046808466539,-0.40944857526814876,1.5103812760775368,-0.5656246806134643,0.12108241140499984,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.06984985551574008,2,2,2,0.42708547870002617,-0.7642904391221257,1.3023090368257135,-0.8802340271684878,-0.013074382224929062,0.2876691784643611,0.7089956081510536,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.238014980971477,2,3,1,0.42708547870002617,-0.5106873977058684,-0.8223921347069812,-1.2639499650781287,-0.1848160197126961,-0.8339032818901629,0.9458347555811247,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0484698246530835,0,1,2,0.42708547870002617,-0.3131335672770724,1.6850461466759228,-0.6904620111228776,0.07186281627294179,-0.04141017201398832,-1.0986062821993992,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.04389989466848393,0,3,3,-1.2359390185500148,-0.14329331428848643,1.008419223227806,0.23560337611177773,-1.1151065007325884,1.5696609886333353,-1.0986062821993992,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8350279765801949,3,2,1,-1.2359390185500148,0.13283165941265365,-0.584040103943882,0.44833827326845305,-1.1151065007325884,-0.8931952285526231,1.845500128201041,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.533389687265871,1,1,2,-0.4044267699249943,-0.36144527959762496,2.032198248965905,-1.3710783403514915,-0.6739352482345552,0.11015850737301354,-0.2559571108167538,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5036028737195322,0,3,3,0.42708547870002617,-0.3768970293285658,-1.0887276710219538,-0.9130049766457699,-0.027741837936874618,1.7725708905715407,-1.0986062821993992,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.710740376062211,2,1,2,-0.4044267699249943,-0.2918392827358073,1.2790888635894124,-1.4524814878134695,-0.6921522526127659,0.47625911385504066,0.8389326874000368,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7268905808178057,0,2,1,0.42708547870002617,-1.2979561077083543,-1.276144198841434,0.7124671052818469,0.6997787299125553,-0.9091056093636517,-1.0986062821993992,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5318011846638755,0,1,2,-1.2359390185500148,-0.17707448040732368,2.312556062021747,0.6727947908426567,-1.1151065007325884,0.42360405115275873,-1.0986062821993992,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.9754765231875868,1,3,3,-0.4044267699249943,0.3470919149120403,1.7404487854093285,-0.23923829977866304,-0.420643629698798,1.119714874705006,-0.3007724656960175,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.33843032835392217,2,1,2,0.42708547870002617,2.047886491510261,-0.4783676440030172,0.5243676543855231,0.6155901296592824,0.3667022931632049,0.7634488432436043,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.82419259595663,2,2,3,1.2585977273250466,1.9794233941446207,-0.9640438049530947,-1.7387031537712243,-0.038402223378094104,1.9140771066848423,0.8619345100433556,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.9391101820280385,1,3,3,-1.2359390185500148,0.2765491103118696,-1.3929816135627948,1.8132866928430602,-1.1151065007325884,1.1357667409203784,-0.29708592641843967,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.5298778114419983,2,3,3,-1.2359390185500148,-1.0434786360572863,-0.5966043917355327,-2.2232066182217114,-1.1151065007325884,1.3163992448840562,0.5874040743539094,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.7422421274470635,1,2,1,-1.2359390185500148,0.022571722486266134,-1.4532636185295325,0.12505022293248474,-1.1151065007325884,-1.1252608134504283,-0.277128960923093,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-2.3657428208540607,4,2,1,2.0901099759500674,0.84350152421463,-0.8036968725217946,0.0050607562694170586,1.8814292535998312,-1.3641283587335764,1.5289910713137331,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2616444411822552,2,1,3,0.42708547870002617,-1.0910651404376805,-1.1040137455859964,-0.34922199671315113,0.2245932948929782,1.6657720137824281,0.7478809208188493,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0784430010912454,3,3,1,0.42708547870002617,-0.931846928290033,1.8126402324985655,-1.7767182337947915,-0.41431824628402125,-1.1747264390184138,1.2635813243755711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.6710478540220566,3,3,3,-1.2359390185500148,1.7209658222077406,0.2513629806374884,0.005381056499586973,-1.1151065007325884,0.8126942179713972,1.083360191584562,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.82345930014799,0,2,3,0.42708547870002617,1.4877322295129445,-2.0304264229611504,0.9153290061566957,0.7905746328138621,1.1868142872073075,-1.0986062821993992,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.643452251421439,2,1,2,0.42708547870002617,1.2743051156849972,-2.3854128086145328,2.265160013805731,1.3947251636682731,0.07777124122132757,0.5643774722508168,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.0579936437051378,0,2,3,0.42708547870002617,-0.09417749710559346,0.995929650801592,0.17749621211659825,0.4603391650589094,1.0832923549575761,-1.0986062821993992,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.600845493416082,1,1,2,-1.2359390185500148,1.2920190595959133,-2.081833049439282,2.0252823721729,-1.1151065007325884,0.09030880494217214,-0.2627952603513033,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.565809311423896,0,1,3,0.42708547870002617,1.389996892084252,-0.0076016962155478025,1.365536354299833,0.9920761591782298,1.8000284071631747,-1.0986062821993992,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.18877349082922623,3,3,2,-1.2359390185500148,-0.7793918923761054,1.99625750576635,-1.784394147277575,-1.1151065007325884,0.2115660709692925,1.5341448308269146,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2747819708415324,3,2,2,2.0901099759500674,-0.13177082729350667,0.7969340162418602,0.5552124254150428,2.373897453072679,0.3479729794252681,1.6751198667224059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.760092543578976,0,3,3,-1.2359390185500148,1.49780152242437,-0.10617572581290319,-1.2069825816857027,-1.1151065007325884,1.8857837609052857,-1.0986062821993992,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3380313956150676,1,2,2,-0.4044267699249943,-1.1348042442825288,-1.1424899633161758,0.18312182338238703,-0.3261247265273914,0.3665849022874877,-0.1676191602031396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.4412696665470612,2,1,1,-1.2359390185500148,0.2678757932021151,0.09130985576695501,-1.2084771665343423,-1.1151065007325884,-1.0809783852229775,0.6053688954523734,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.42784742937138187,0,2,2,-1.2359390185500148,-1.2193357131586755,0.6135194926692807,-2.057245976764945,-1.1151065007325884,0.14121561768935328,-1.0986062821993992,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.06711104603298625,1,2,2,-1.2359390185500148,-0.5466970457890352,-0.605927585509371,-0.7030313829878393,-1.1151065007325884,0.24736674498149508,-0.20868937723698058,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.41546054584048786,0,2,2,2.0901099759500674,-0.7668463814456834,-0.388144632289592,-0.03560480480643777,1.8450274815672567,0.38936938414550637,-1.0986062821993992,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.8710326361207987,2,3,2,-1.2359390185500148,0.1567335826140166,-0.31612555480775884,0.4052128112067599,-1.1151065007325884,-0.2834594183301911,0.31549220305512093,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6543159430055341,1,3,1,-0.4044267699249943,-1.1254142983595021,-0.6794084619866624,0.06419182037606017,-0.3527397709454075,-0.9197836002351252,-0.13555667138331637,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
